yy;mm;dd;1;4;5;9;10;12;13;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;33;34;35;37;40;41;44;45;46;47;48;49;50;54;55;57;58;60;62;64;65;66;67;99;100;101;102;77;78;79;80;81;82;83;84;85;88;89;105;106;107;108;96;97;109;110;111;112;113;98;114;115
2008;2;3;NA;NA;0;0;0.2;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.6000000000000001;2.8000000000000003;0.2;NA;0;0.8;NA;NA;0;NA;NA;1.2000000000000002;NA;0;NA;0;0;3.8;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0.4;0.2;0;0.8;0.6000000000000001;1.8;0.4;0;0;1;1;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;NA;1.8
2008;2;4;NA;NA;0.2;4.8;4.2;0;NA;2.2;0.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.8;NA;12.8;11.200000000000001;8.4;NA;4.2;11;NA;NA;2.4;NA;NA;9.6;NA;0;NA;1.4000000000000001;10;0;3.2;1.8;0;NA;0;NA;NA;NA;NA;NA;NA;NA;7.8;3;1.8;5.8;12.6;9.6;2.2;1.2000000000000002;1.4000000000000001;12.4;4.8;NA;NA;NA;NA;NA;NA;1.4;NA;NA;0.6000000000000001;1.2;0.8;NA;12.4
2008;2;5;NA;NA;6.4;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;3.8;0;6.4;0;0;0;NA;4.8;NA;NA;NA;NA;NA;NA;NA;0;0.4;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;6;NA;NA;1.2;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;1.2000000000000002;0;NA;NA;0.4;NA;NA;0;NA;0;NA;0;1;10;0.8;0;0;NA;0.6000000000000001;NA;NA;NA;NA;NA;NA;NA;0;0;0;0.4;0;0;2.4;0.6000000000000001;0.2;2.4000000000000004;0;NA;NA;NA;NA;NA;NA;0;NA;0.6000000000000001;0.2;NA;0;NA;0
2008;2;7;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;1.6;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;8;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;9;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;10;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;11;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0.2
2008;2;12;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;13;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;14;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;15;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;16;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;17;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;18;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;19;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;20;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;21;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0.2;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;22;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;23;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;24;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;25;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;26;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;27;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0.4;2.2;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;28;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;2;29;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;1.2;NA;0;0;NA;0.2;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;1;NA;NA;3;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;1.4;0;NA;NA;0.6000000000000001;NA;NA;0;NA;0;NA;0;2.2;1.6;NA;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;0;0;0.4;1.2000000000000002;0.8;0.2;NA;0;0.4;0.8;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0.6000000000000001;0;NA;0
2008;3;2;NA;NA;1.4000000000000001;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;1.2000000000000002;NA;NA;0;NA;0;NA;0;0.6000000000000001;0.4;NA;0;0;NA;0.4;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;3;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0.2;NA;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;4;NA;NA;0.2;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;2;3.4;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;5;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;6;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0.8;8.4;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;7;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;8;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;9;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2;NA;0;0;0;NA;0.8;0;NA;NA;0.4;NA;NA;1;NA;0;NA;1.4000000000000001;0.6000000000000001;0;NA;0.4;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;1;1;0.2;0;0.8;0;NA;NA;NA;NA;NA;NA;0;NA;1.6;0;0;0;NA;0
2008;3;10;NA;NA;1.2000000000000002;2.8000000000000003;3.8000000000000003;0;NA;0.8;1.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.8;NA;14;7;8.6;NA;10;11.4;NA;NA;6.2;NA;NA;2;NA;2.4;NA;4.6000000000000005;11.4;0;NA;3.2;3.2;NA;0;NA;NA;NA;NA;NA;NA;NA;0.6000000000000001;3;6;11.200000000000001;10.2;13.8;NA;5;1.8;NA;2;NA;NA;NA;NA;NA;NA;3.4;NA;11;1.2;4.4;3;NA;12
2008;3;11;NA;NA;5.2;4.6;0.4;0;NA;1.2000000000000002;0.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;NA;6.4;0;2.8;NA;9.4;0.2;NA;NA;8.2;NA;NA;6.6000000000000005;NA;0.4;NA;9.2;7.2;0.4;NA;2;0.2;NA;2.1999999999999997;NA;NA;NA;NA;NA;NA;NA;0.2;1;0.6000000000000001;3.1999999999999997;4.6;1.4000000000000001;8.8;2.6;2;NA;NA;NA;NA;NA;NA;NA;NA;1.2000000000000002;NA;5.4;1.6;1;1.4000000000000001;NA;0
2008;3;12;NA;NA;15;0.4;2.2;0;NA;0.4;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;4;0;4.2;NA;7.8;0;NA;NA;10.8;NA;NA;4.4;NA;0;NA;0.8;8.4;5.4;NA;1.4;0.6000000000000001;NA;1;NA;NA;NA;NA;NA;NA;NA;0;1.6;0.4;3.6;13.6;0.4;12.8;2.6;1.8;10.8;0.6000000000000001;NA;NA;NA;NA;NA;NA;2.4;NA;7.8;1.2;3.6;2.4;NA;0
2008;3;13;NA;NA;14.2;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;16.2;NA;0;0;NA;12;NA;NA;NA;NA;NA;NA;NA;0;0;0;0.2;0;0.2;10;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;14;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;3.8;NA;0;0;NA;0.6000000000000001;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;15;NA;NA;0.2;3.8;1.2;0.4;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.2;NA;0.4;0.2;1.4;NA;9.2;1.2;NA;NA;4.4;NA;NA;8.4;NA;2.8;NA;5.4;5.6;0;NA;4.4;2.5999999999999996;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;1.5999999999999999;4.2;0.2;1.8;1.8;1.2;0.4;5;0.2;NA;NA;NA;NA;NA;NA;1;NA;6;0;1;1;NA;1.4
2008;3;16;NA;NA;3.8;2.4;1.8;1.6;NA;2.2;2.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.8;NA;2;0.8;1;NA;4;1.8;NA;NA;2;NA;NA;3.6;NA;5.2;NA;4;2.6;11.600000000000001;NA;1.4;2;NA;7.3999999999999995;NA;NA;NA;NA;NA;NA;NA;0.8;3.6;3.6;5;2.2;2.6;9.8;6.4;4.8;6.4;1.4000000000000001;NA;NA;NA;NA;NA;NA;5.8;NA;5.2;4;2.2;5.2;NA;1.2000000000000002
2008;3;17;NA;NA;2;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0.8;7.6000000000000005;NA;0;0;NA;1.2;NA;NA;NA;NA;NA;NA;NA;0;0;0;0.2;0;0;0.4;0;0;NA;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;18;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;7.2;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;19;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0.2;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;20;NA;NA;0.4;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0.2;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0
2008;3;21;NA;NA;0;13;3.8000000000000003;0;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.4;NA;12.8;0;2.4;NA;3.4000000000000004;0.6000000000000001;NA;NA;14.6;NA;NA;0;NA;8.8;NA;1;21.2;3.2;NA;11.2;0;NA;0.4;NA;NA;NA;NA;NA;NA;NA;2;12;7.4;9;7;5.2;20.4;8.8;11.8;NA;11.6;NA;NA;NA;NA;NA;NA;NA;NA;1;4;4.4;13.2;NA;0.4
2008;3;22;NA;NA;17.8;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;1.8;NA;10.8;0.4;11.4;NA;0;0;NA;2.6;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0.6000000000000001;NA;0
2008;3;23;NA;NA;0.2;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.4;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;1;0.2;3.1999999999999997;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;24;NA;NA;1.6;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;3.6;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;25;NA;NA;0.4;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0.4;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.8;0.4;0.2;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;26;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0.6;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;12.4;NA;0;0;NA;11.8;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;0;0;0;1.4;0;NA;NA;NA;NA;NA;NA;0;NA;0.4;0;0;0;NA;0
2008;3;27;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;0;1;2.2;NA;1.2;0;NA;NA;0;NA;NA;0;NA;1;NA;0;0.8;2.8;NA;0;0.2;NA;1.6;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;1;1.4000000000000001;0.2;0;1.2000000000000002;NA;NA;NA;NA;NA;NA;NA;0;NA;3;0;0;0;NA;1
2008;3;28;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0.2;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;1.4;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;29;NA;NA;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;NA;0;NA;NA;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;0
2008;3;30;NA;NA;0.2;0;2.8;2.6;NA;0.6000000000000001;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0.4;1.8;0.8;NA;0.2;1.2;NA;NA;0;NA;NA;0.8;NA;0.4;NA;0.2;0.6;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0.8;0;0;0;0.2;1.2000000000000002;0;0.4;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;0;NA;NA
2008;3;31;NA;NA;1.8;2.2;1.6;4;NA;0.6;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.4000000000000001;NA;2;1;1.8;NA;5.6000000000000005;4.2;NA;NA;2.4000000000000004;NA;NA;5.4;NA;1.8;NA;4.4;4.2;3.6;NA;0;2;NA;7.6;NA;NA;NA;NA;NA;NA;NA;2;1.6;0;4;1.8;5.6000000000000005;4;1.4000000000000001;0.4;7.8;2.4;NA;NA;NA;NA;NA;NA;0;NA;6.4;0.6000000000000001;0.4;0;NA;1.6
2008;4;1;0;0;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;7.6;NA;0;0;NA;0.4;NA;0.2;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;NA;NA;0;NA;0;0;0;0;NA;0
2008;4;2;0.2;0;1;0.2;0.8;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;0;4.2;0;0;0.8;NA;0;NA;0.2;4.8;0.6000000000000001;NA;0.4;0;NA;0;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0.2;0;0;0.8;0;4;0;0;NA;0;0.6000000000000001;NA;NA;0;NA;0;0;0;0;NA;0
2008;4;3;0;0.2;7.6;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;0;0.4;0;0;0;NA;0;NA;0;0;7;NA;0;0;NA;0;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;0.6;0;NA;0;0.6000000000000001;0;0;NA;0;0;NA;NA;0;NA;0;0;0;0;NA;0
2008;4;4;0;0;1;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;1;NA;0;0;NA;0.2;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;NA;NA;0;NA;0;0;0;0;NA;0
2008;4;5;0;0;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0.6000000000000001;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;NA;0;0;0;0;NA;0
2008;4;6;0;0;0.2;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0.6000000000000001;NA;0.2;0;NA;0;0;1.4;0;0.6000000000000001;NA;0;NA;0;0.6000000000000001;0.8;NA;0;0;NA;0.4;NA;0;NA;NA;NA;NA;NA;0;0;0;NA;0;0;0;0;0;NA;0;0;NA;0;0;NA;NA;0;NA;0;0;0;0;NA;0
2008;4;7;0;0;0;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;NA;0;0;NA;0;0;0;0;0;NA;0;NA;0;0;3.2;NA;0;0;NA;0.6;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0.8;0;0;0;NA;0;0;NA;NA;0;NA;0.2;0;0;0;NA;0
